gear_type,length,tonnage,engine_power,country,IUU Fishing,duration_hr,median_distance_km,median_speed_knots,country_encounter,start_month,start_hour,end_month,end_hour,seasons
trawlers,85.8044096175,7796.66666667,5920.0,Russian Federation,3.16,59.33333333333334,0.0634326538499999,0.0760560127,NA,12,8,12,19,q4
trawlers,85.8044096175,7796.66666667,5920.0,Russian Federation,3.16,52.66666666666666,0.0547230414,0.6766874824,NA,2,3,2,8,q1
trawlers,85.8044096175,7796.66666667,5920.0,Russian Federation,3.16,44.0,0.0572298908,1.3558950022999998,NA,11,21,11,17,q4
trawlers,85.8044096175,7796.66666667,5920.0,Russian Federation,3.16,33.666666666666664,0.0408860095,0.3668823984,NA,4,9,4,18,q2
trawlers,85.8044096175,7796.66666667,5920.0,Russian Federation,3.16,47.5,0.0498082142999999,0.0136177479,NA,11,21,11,21,q4
trawlers,85.8044096175,7796.66666667,5920.0,Russian Federation,3.16,4.166666666666667,0.0470890319,0.642985529,NA,12,8,12,12,q4
trawlers,85.8044096175,7796.66666667,5920.0,Russian Federation,3.16,27.5,0.0351826302,0.0208095818,NA,7,10,7,14,q3
trawlers,85.8044096175,7796.66666667,5920.0,Russian Federation,3.16,2.5,0.0488250442999999,0.7338810483,NA,5,11,5,13,q2
trawlers,85.8044096175,7796.66666667,5920.0,Russian Federation,3.16,6.0,0.0511431484,0.3486031765,NA,1,1,1,7,q1
trawlers,85.8044096175,7796.66666667,5920.0,Russian Federation,3.16,49.66666666666666,0.0468629461,1.1454953687,NA,11,12,11,13,q4
trawlers,85.8044096175,7796.66666667,5920.0,Russian Federation,3.16,16.333333333333332,0.06959051605,0.03371821715,NA,12,0,12,16,q4
trawlers,104.5,4210.5,5148.0,Russian Federation,3.16,2.833333333333333,0.0463417347,1.1374121922,NA,3,11,3,14,q1
trawlers,104.5,4210.5,5148.0,Russian Federation,3.16,11.833333333333336,0.0365516714,1.9181046945,NA,3,22,3,10,q1
trawlers,104.5,4210.5,5148.0,Russian Federation,3.16,45.16666666666666,0.0262819777,1.3537634365,NA,12,0,12,22,q4
trawlers,104.5,4210.5,5148.0,Russian Federation,3.16,2.1666666666666665,0.0355521708,0.182281321,NA,4,1,4,3,q2
trawlers,104.5,4210.5,5148.0,Russian Federation,3.16,13.333333333333336,0.0209452298,0.071673332,NA,1,21,1,11,q1
trawlers,104.5,4210.5,5148.0,Russian Federation,3.16,50.66666666666666,0.0181244081,0.3546080514999999,NA,2,10,2,13,q1
trawlers,104.5,4210.5,5148.0,Russian Federation,3.16,38.5,0.03503074865,0.4189554798,NA,12,5,12,19,q4
trawlers,104.5,4210.5,5148.0,Russian Federation,3.16,3.333333333333333,0.0544499462999999,0.1753955978,NA,4,8,4,12,q2
trawlers,104.5,4210.5,5148.0,Russian Federation,3.16,10.166666666666666,0.0345754824,0.59181743565,NA,4,1,4,11,q2
trawlers,104.5,4210.5,5148.0,Russian Federation,3.16,11.166666666666664,0.1211482457,1.6321305374,NA,8,10,8,21,q3
trawlers,104.5,4210.5,5148.0,Russian Federation,3.16,32.166666666666664,0.0352643075,0.7523338686,NA,10,16,11,0,q4
trawlers,104.5,4210.5,5148.0,Russian Federation,3.16,24.66666666666667,0.0415334558999999,0.3787538969,NA,6,4,6,5,q2
trawlers,104.5,4210.5,5148.0,Russian Federation,3.16,8.333333333333334,0.03994648025,0.36632032075,NA,6,9,6,17,q2
trawlers,104.5,4210.5,5148.0,Russian Federation,3.16,8.166666666666666,0.03002343805,0.6897435561,NA,6,12,6,20,q2
trawlers,104.5,4210.5,5148.0,Russian Federation,3.16,24.66666666666667,0.0379554073,0.0907198703999999,NA,8,20,8,21,q3
trawlers,104.5,4210.5,5148.0,Russian Federation,3.16,3.1666666666666665,0.0251818133,0.93368944055,NA,12,10,12,13,q4
trawlers,104.5,4210.5,5148.0,Russian Federation,3.16,17.333333333333332,0.0402850806999999,0.89229385355,NA,4,20,4,13,q2
trawlers,104.5,4210.5,5148.0,Russian Federation,3.16,22.0,0.02813831365,1.5149395157,NA,2,11,2,9,q1
trawlers,104.5,4210.5,5148.0,Russian Federation,3.16,25.16666666666667,0.0534847346,0.3974348321,NA,4,0,4,1,q2
trawlers,104.5,4210.5,5148.0,Russian Federation,3.16,42.0,0.0297584198,0.6943072737999999,NA,1,10,1,4,q1
trawlers,104.5,4210.5,5148.0,Russian Federation,3.16,30.16666666666667,0.0364791874,0.1381228169,NA,3,15,3,21,q1
trawlers,104.5,4210.5,5148.0,Russian Federation,3.16,3.333333333333333,0.0440161669,1.2520566679999998,NA,7,1,7,4,q3
trawlers,104.5,4210.5,5148.0,Russian Federation,3.16,63.16666666666666,0.02871885635,0.40165458815,NA,3,2,3,17,q1
trawlers,104.5,4210.5,5148.0,Russian Federation,3.16,76.5,0.03812096085,0.8643874955999999,NA,5,1,6,6,q2
trawlers,104.5,4210.5,5148.0,Russian Federation,3.16,25.16666666666667,0.02396372435,0.54523114765,NA,4,9,4,10,q2
trawlers,104.5,4210.5,5148.0,Russian Federation,3.16,14.333333333333336,0.0350114212,1.1610784149,NA,4,9,4,23,q2
trawlers,104.5,4210.5,5148.0,Russian Federation,3.16,4.666666666666667,0.0318701264,0.9576799097,NA,4,9,4,13,q2
trawlers,104.5,4407.0,5148.0,Russian Federation,3.16,3.5,0.0332044701,0.0193029219,NA,11,10,11,14,q4
trawlers,104.5,4407.0,5148.0,Russian Federation,3.16,2.833333333333333,0.0592677201,0.2550567128,NA,11,23,11,2,q4
trawlers,104.5,4407.0,5148.0,Russian Federation,3.16,15.833333333333336,0.0340158625999999,0.0185337925,NA,10,8,10,0,q4
trawlers,104.5,4407.0,5148.0,Russian Federation,3.16,26.33333333333333,0.03999753965,0.0387472227,NA,2,23,2,1,q1
trawlers,104.5,4407.0,5148.0,Russian Federation,3.16,9.0,0.09008240405,0.5018276525,NA,6,12,6,21,q2
trawlers,104.5,4407.0,5148.0,Russian Federation,3.16,12.666666666666664,0.0297409724,0.0114224034,NA,8,22,9,11,q3
trawlers,104.5,4407.0,5148.0,Russian Federation,3.16,15.666666666666664,0.0511198393,0.0123499446,NA,7,22,7,13,q3
trawlers,104.5,4407.0,5148.0,Russian Federation,3.16,9.666666666666666,0.0492772326,0.0144752328,NA,9,14,9,0,q3
trawlers,104.5,4407.0,5148.0,Russian Federation,3.16,23.33333333333333,0.03786276265,0.0339773229,NA,3,6,3,6,q1
trawlers,104.5,4407.0,5148.0,Russian Federation,3.16,6.0,0.03874936955,0.04050522985,NA,12,21,12,3,q4
trawlers,104.5,4407.0,5148.0,Russian Federation,3.16,20.5,0.0258687229,0.01971077495,NA,12,2,12,22,q4
trawlers,104.5,4407.0,5148.0,Russian Federation,3.16,35.5,0.04296606165,0.0118475952,NA,10,14,10,1,q4
trawlers,104.5,4407.0,5148.0,Russian Federation,3.16,9.5,0.1480967104,1.3566487153,NA,3,10,3,20,q1
trawlers,104.5,4407.0,5148.0,Russian Federation,3.16,2.333333333333333,0.0733013621,0.480397313,NA,11,20,11,23,q4
trawlers,104.5,4407.0,5148.0,Russian Federation,3.16,13.0,0.0214987543,1.3832459197,NA,11,19,11,8,q4
trawlers,104.5,4407.0,5148.0,Russian Federation,3.16,2.333333333333333,0.0691908983,1.18576554295,NA,11,14,11,17,q4
trawlers,104.5,4407.0,5148.0,Russian Federation,3.16,9.833333333333334,0.0745226509,0.6396060821,NA,2,21,2,7,q1
trawlers,112.9,4989.5,4266.0,Russian Federation,3.16,70.33333333333333,0.0442700882,0.5730406965,NA,3,1,3,23,q1
trawlers,112.9,4989.5,4266.0,Russian Federation,3.16,68.66666666666667,0.05239068125,0.0248180419,NA,10,17,10,14,q4
trawlers,112.9,4989.5,4266.0,Russian Federation,3.16,23.33333333333333,0.03794855535,0.4044688896,NA,12,22,12,21,q4
trawlers,112.9,4989.5,4266.0,Russian Federation,3.16,47.83333333333334,0.0504225937,0.0584576479,NA,11,9,11,9,q4
trawlers,112.9,4989.5,4266.0,Russian Federation,3.16,14.833333333333336,0.0512449004,0.0211819695,NA,3,1,3,16,q1
trawlers,112.9,4989.5,4266.0,Russian Federation,3.16,52.66666666666666,0.0410341455,0.0354101842,NA,7,3,7,7,q3
trawlers,112.9,4989.5,4266.0,Russian Federation,3.16,61.66666666666666,0.0494389834,0.7028672232,NA,2,14,2,4,q1
trawlers,112.9,4989.5,4266.0,Russian Federation,3.16,63.16666666666666,0.05048099725,0.021238492,NA,10,11,10,2,q4
trawlers,112.9,4989.5,4266.0,Russian Federation,3.16,22.66666666666667,0.04778193165,0.32760047795,NA,11,12,11,10,q4
trawlers,112.9,4989.5,4266.0,Russian Federation,3.16,2.0,0.0448172421999999,1.1476664991,NA,11,9,11,11,q4
trawlers,112.9,4989.5,4266.0,Russian Federation,3.16,35.5,0.04402257565,0.0368370719,NA,8,8,8,20,q3
trawlers,112.9,4989.5,4266.0,Russian Federation,3.16,50.0,0.0611099708,1.4976973527000002,NA,1,4,1,6,q1
trawlers,112.9,4989.5,4266.0,Russian Federation,3.16,39.16666666666666,0.0607688412,0.6220627049,NA,1,7,1,22,q1
trawlers,112.9,4989.5,4266.0,Russian Federation,3.16,17.5,0.0684729403,0.0183493374,NA,9,6,9,23,q3
trawlers,112.9,4989.5,4266.0,Russian Federation,3.16,35.0,0.0588958325999999,0.6379310062,NA,3,3,3,14,q1
trawlers,112.9,4989.5,4266.0,Russian Federation,3.16,7.833333333333332,0.03074049605,0.8209378583499999,NA,4,14,4,22,q2
trawlers,112.9,4989.5,4266.0,Russian Federation,3.16,11.166666666666664,0.0447818122,1.0113375478,NA,4,8,4,19,q2
trawlers,51.82,698.0,2386.0,Russian Federation,3.16,3.333333333333333,0.0389354808,1.1103428308,Kazakhstan,6,11,6,15,q2
trawlers,51.82,698.0,2386.0,Russian Federation,3.16,13.5,0.0637636952,0.01373991015,Kazakhstan,10,5,10,18,q4
trawlers,51.82,698.0,2386.0,Russian Federation,3.16,14.833333333333336,0.071035282,0.8904575903,Kazakhstan,3,0,3,15,q1
trawlers,51.82,698.0,2386.0,Russian Federation,3.16,12.166666666666664,0.0412035643999999,0.97754440075,Kazakhstan,9,23,9,11,q3
trawlers,51.82,698.0,2386.0,Russian Federation,3.16,2.1666666666666665,0.0819077116,0.6096587269,Kazakhstan,6,4,6,6,q2
trawlers,51.82,698.0,2386.0,Russian Federation,3.16,9.833333333333334,0.0436446291,1.3649267798500002,Kazakhstan,4,5,4,15,q2
trawlers,51.82,698.0,2386.0,Russian Federation,3.16,6.333333333333332,0.0475801008,0.95812348185,Kazakhstan,6,1,6,7,q2
trawlers,51.82,698.0,2386.0,Russian Federation,3.16,13.0,0.0450115321999999,1.1122112958,Kazakhstan,6,2,6,15,q2
trawlers,51.82,698.0,2386.0,Russian Federation,3.16,2.333333333333333,0.06131832445,0.4827919142499999,Pakistan,7,12,7,15,q3
trawlers,51.82,698.0,2386.0,Russian Federation,3.16,15.333333333333336,0.03301299835,0.5231023291,Kazakhstan,9,18,9,9,q3
trawlers,51.82,698.0,2386.0,Russian Federation,3.16,8.666666666666666,0.02952264735,0.5242907237000001,Kazakhstan,11,11,11,20,q4
trawlers,51.82,698.0,2386.0,Russian Federation,3.16,14.666666666666664,0.0348535308,0.8632117011,Kazakhstan,4,4,4,19,q2
trawlers,51.82,698.0,2386.0,Russian Federation,3.16,11.666666666666664,0.04589930045,0.66574606525,Kazakhstan,5,7,5,18,q2
trawlers,51.82,698.0,2386.0,Russian Federation,3.16,13.166666666666664,0.0565850905,1.33741440695,Kazakhstan,5,16,5,5,q2
trawlers,51.82,698.0,2386.0,Russian Federation,3.16,10.0,0.04050222395,0.0327590902,Kazakhstan,10,15,10,1,q4
trawlers,51.82,698.0,2386.0,Russian Federation,3.16,6.333333333333332,0.0445709449,0.0374087285999999,Kazakhstan,10,18,10,0,q4
trawlers,103.7,4347.0,2574.0,Russian Federation,3.16,12.0,0.0600302827,1.38530027825,NA,8,19,8,7,q3
trawlers,103.7,4347.0,2574.0,Russian Federation,3.16,22.66666666666667,0.04679365325,0.0193202687,NA,7,10,7,9,q3
trawlers,103.7,4347.0,2574.0,Russian Federation,3.16,3.1666666666666665,0.0504592313,0.0027176557,NA,7,17,7,20,q3
trawlers,103.7,4347.0,2574.0,Russian Federation,3.16,19.83333333333333,0.0400184013,0.0594061549,NA,2,3,2,23,q1
trawlers,103.7,4347.0,2574.0,Russian Federation,3.16,14.0,0.05283879905,0.04156819075,NA,11,7,11,21,q4
trawlers,103.7,4347.0,2574.0,Russian Federation,3.16,36.16666666666666,0.0316959573,0.6251562675,NA,3,1,3,14,q1
trawlers,103.7,4347.0,2574.0,Russian Federation,3.16,23.16666666666667,0.0440482955,1.2301509179,NA,4,2,4,1,q2
trawlers,103.7,4347.0,2574.0,Russian Federation,3.16,5.666666666666668,0.04769958605,1.0056756097,NA,1,14,1,19,q1
trawlers,103.7,4347.0,2574.0,Russian Federation,3.16,12.666666666666664,0.0524460357,0.0104419189,NA,3,11,3,0,q1
trawlers,103.7,4347.0,2574.0,Russian Federation,3.16,45.5,0.0626219857,0.5872651354999999,NA,1,2,1,23,q1
trawlers,103.7,4347.0,2574.0,Russian Federation,3.16,12.833333333333336,0.0438173936,0.043444049,NA,6,10,6,22,q2
trawlers,103.7,4347.0,2574.0,Russian Federation,3.16,27.33333333333333,0.0454670523,0.038395622,NA,2,22,2,2,q1
trawlers,103.7,4347.0,2574.0,Russian Federation,3.16,17.666666666666668,0.2101129592999999,1.1309953356,NA,4,21,4,15,q2
trawlers,103.7,4347.0,2574.0,Russian Federation,3.16,45.83333333333334,0.0313143489,0.668390681,NA,3,5,4,3,q1
trawlers,103.7,4347.0,2574.0,Russian Federation,3.16,28.33333333333333,0.04346556365,1.22959414225,NA,8,6,9,10,q3
trawlers,103.7,4347.0,2574.0,Russian Federation,3.16,16.833333333333332,0.0306005439,1.25227279855,NA,6,4,6,20,q2
trawlers,103.7,4347.0,2574.0,Russian Federation,3.16,26.66666666666667,0.0386100543,0.71132553015,NA,9,9,9,12,q3
trawlers,103.7,4347.0,2574.0,Russian Federation,3.16,46.0,0.040386287,0.8227031113,NA,3,0,3,22,q1
trawlers,53.74,741.0,970.0,Russian Federation,3.16,2.833333333333333,0.0686091204,0.55076708955,NA,9,23,9,2,q3
trawlers,53.74,741.0,970.0,Russian Federation,3.16,2.833333333333333,0.0609897287,1.0463970844,NA,11,22,11,0,q4
trawlers,53.74,741.0,970.0,Russian Federation,3.16,2.0,0.0618151416,1.1266299527,NA,12,10,12,12,q4
trawlers,104.5,4407.0,5148.0,Russian Federation,3.16,48.0,0.0392378043,0.9554556157,Senegal,10,10,10,10,q4
trawlers,104.5,4407.0,5148.0,Russian Federation,3.16,37.66666666666666,0.0487526363,0.0110531277,Zambia,11,18,11,7,q4
trawlers,104.5,4407.0,5148.0,Russian Federation,3.16,42.333333333333336,0.0313069500999999,1.8660532124,Guinea,8,1,8,20,q3
trawlers,104.5,4407.0,5148.0,Russian Federation,3.16,60.66666666666666,0.0535150851999999,0.0264325838,NA,4,17,4,6,q2
trawlers,104.5,4407.0,5148.0,Russian Federation,3.16,50.33333333333334,0.0345037200999999,0.0124780258,Zambia,8,14,8,16,q3
trawlers,104.5,4407.0,5148.0,Russian Federation,3.16,47.5,0.0563522021,0.0094550239,Zambia,10,8,10,8,q4
trawlers,104.5,4407.0,5148.0,Russian Federation,3.16,29.83333333333333,0.0460483513499999,0.02250558755,NA,2,20,2,2,q1
trawlers,104.5,4407.0,5148.0,Russian Federation,3.16,30.16666666666667,0.0566702147,0.9904734022,Mali,11,17,11,23,q4
trawlers,104.5,4407.0,5148.0,Russian Federation,3.16,44.16666666666666,0.0366070895,1.0737496834,Senegal,6,17,6,13,q2
trawlers,104.5,4407.0,5148.0,Russian Federation,3.16,6.333333333333332,0.056628607,0.0262335997,NA,3,21,3,4,q1
trawlers,104.5,4407.0,5148.0,Russian Federation,3.16,2.833333333333333,0.0564278372,0.019979082,NA,3,12,3,15,q1
trawlers,104.5,4407.0,5148.0,Russian Federation,3.16,33.666666666666664,0.05558138855,0.02040855875,NA,2,20,2,6,q1
trawlers,56.17,783.027504413,736.0,Russian Federation,3.16,5.333333333333333,0.0213276283,0.1959007722,NA,6,20,6,1,q2
trawlers,56.17,783.027504413,736.0,Russian Federation,3.16,13.0,0.0256417504999999,0.9635921032,NA,10,10,10,23,q4
trawlers,56.17,783.027504413,736.0,Russian Federation,3.16,4.166666666666667,0.0257348547999999,0.2775737207,NA,5,11,5,15,q2
trawlers,56.17,783.027504413,736.0,Russian Federation,3.16,2.5,0.0241940319,0.269373115,NA,9,11,9,14,q3
trawlers,56.17,783.027504413,736.0,Russian Federation,3.16,8.5,0.0274611729,0.6098149599,NA,6,13,6,21,q2
trawlers,56.17,783.027504413,736.0,Russian Federation,3.16,10.666666666666666,0.0185802801,1.72798536705,NA,10,1,10,12,q4
trawlers,56.17,783.027504413,736.0,Russian Federation,3.16,18.5,0.0233340092,0.8746881689,NA,4,22,4,16,q2
trawlers,56.17,783.027504413,736.0,Russian Federation,3.16,6.833333333333332,0.0145701179,0.947443853,NA,7,9,7,16,q3
trawlers,56.17,783.027504413,736.0,Russian Federation,3.16,3.333333333333333,0.0215671512,1.2644143958,NA,7,11,7,15,q3
trawlers,56.17,783.027504413,736.0,Russian Federation,3.16,2.0,0.017531658,0.4422787332,NA,9,11,9,13,q3
trawlers,56.17,783.027504413,736.0,Russian Federation,3.16,23.0,0.0268266775999999,0.7534155597000001,NA,5,2,5,1,q2
trawlers,56.17,783.027504413,736.0,Russian Federation,3.16,4.666666666666667,0.0253355975,0.53214548,NA,3,7,3,12,q1
trawlers,56.17,783.027504413,736.0,Russian Federation,3.16,2.5,0.0123523051,1.27183135305,NA,8,19,8,22,q3
trawlers,56.17,783.027504413,736.0,Russian Federation,3.16,2.1666666666666665,0.02080017,0.0785258604,NA,5,2,5,4,q2
trawlers,56.17,783.027504413,736.0,Russian Federation,3.16,12.5,0.0144493088,1.00145901885,NA,4,10,4,23,q2
trawlers,56.17,783.027504413,736.0,Russian Federation,3.16,6.0,0.04388689285,1.19920720485,NA,5,21,5,3,q2
trawlers,88.5601118828,4273.46337749,4202.18724236,Russian Federation,3.16,27.33333333333333,0.0240090952999999,0.3788078049,Kazakhstan,7,5,7,9,q3
trawlers,88.5601118828,4273.46337749,4202.18724236,Russian Federation,3.16,14.166666666666664,0.0449931042999999,0.016113802,India,10,7,10,21,q4
trawlers,88.5601118828,4273.46337749,4202.18724236,Russian Federation,3.16,13.0,0.0528915696999999,0.0119940626,India,10,6,10,19,q4
trawlers,88.5601118828,4273.46337749,4202.18724236,Russian Federation,3.16,33.833333333333336,0.0425546487,0.0263017347,India,12,22,12,7,q4
trawlers,60.0,2225.0,4300.0,Russian Federation,3.16,27.66666666666667,0.0565715825,0.03473703115,India,7,12,7,16,q3
trawlers,60.0,2225.0,4300.0,Russian Federation,3.16,37.833333333333336,0.0285490881,0.0204022164,Afghanistan,12,21,12,11,q4
trawlers,60.0,2225.0,4300.0,Russian Federation,3.16,2.833333333333333,0.0296947212,0.8783912126000001,Kyrgyzstan,12,15,12,18,q4
trawlers,60.0,2225.0,4300.0,Russian Federation,3.16,9.833333333333334,0.0339569668999999,0.0222201267,India,2,12,2,22,q1
trawlers,60.0,2225.0,4300.0,Russian Federation,3.16,40.833333333333336,0.0425650274,1.6885759715000002,India,11,18,11,11,q4
trawlers,60.0,2225.0,4300.0,Russian Federation,3.16,3.1666666666666665,0.079432925,0.0136969562999999,India,6,4,6,7,q2
trawlers,60.0,2225.0,4300.0,Russian Federation,3.16,19.666666666666668,0.0344074117,0.0240397504,India,9,19,9,15,q3
trawlers,60.0,2225.0,4300.0,Russian Federation,3.16,8.166666666666666,0.0967667668,0.4977904185,India,3,3,3,11,q1
trawlers,60.0,2225.0,4300.0,Russian Federation,3.16,36.333333333333336,0.0461582663,0.77038111,Kazakhstan,9,16,9,5,q3
trawlers,60.0,2225.0,4300.0,Russian Federation,3.16,34.333333333333336,0.0877469015499999,0.0139519726499999,India,1,12,1,22,q1
trawlers,60.0,2225.0,4300.0,Russian Federation,3.16,44.33333333333334,0.04216909785,0.8138235575499999,Kazakhstan,5,12,5,8,q2
trawlers,60.0,2225.0,4300.0,Russian Federation,3.16,21.33333333333333,0.0549020505999999,0.0386828159,India,12,13,12,10,q4
trawlers,120.47,2837.01026335,4742.06899315,Russian Federation,3.16,32.5,0.0539425214,0.7362750532,NA,6,4,6,13,q2
trawlers,120.47,2837.01026335,4742.06899315,Russian Federation,3.16,23.5,0.05787628405,1.29125511095,NA,7,23,7,23,q3
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,23.5,0.0323890934,0.0174334702,NA,11,3,11,2,q4
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,23.0,0.0448617697,0.0551680892999999,NA,2,12,2,11,q1
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,23.0,0.0418931281,1.3770857090000002,NA,4,12,5,11,q2
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,11.166666666666664,0.04457410165,0.0267039614999999,NA,10,16,10,3,q4
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,38.5,0.0386838488,0.04157868105,NA,8,10,8,0,q3
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,30.83333333333333,0.0435960836,0.0659601814,NA,6,3,6,9,q2
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,21.33333333333333,0.040784874,0.64633030615,NA,3,22,3,19,q1
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,16.5,0.03388331555,0.74060157325,NA,4,3,4,20,q2
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,23.83333333333333,0.0559153732,0.0483115646,NA,12,7,12,7,q4
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,18.83333333333333,0.0312600626,0.0245894277999999,NA,11,8,11,2,q4
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,7.166666666666668,0.0211464686,0.0182065709,NA,7,8,7,15,q3
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,3.5,0.0286952400999999,0.0790352048,NA,9,12,9,16,q3
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,9.666666666666666,0.0889835489,0.6872001598499999,NA,1,18,1,4,q1
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,2.0,0.0262275207,0.0475119880999999,NA,6,19,6,21,q2
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,47.83333333333334,0.0430698299,0.01416704,NA,6,21,6,21,q2
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,24.5,0.067525201,0.1767602864999999,NA,6,0,6,0,q2
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,35.0,0.0351862189,0.0397072226,NA,7,16,7,3,q3
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,20.666666666666668,0.0395159525,0.0195215041,NA,9,10,9,6,q3
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,2.333333333333333,0.0259665675999999,0.532146009,NA,2,9,2,11,q1
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,24.66666666666667,0.02035802895,0.5959641475999999,NA,4,10,4,10,q2
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,4.666666666666667,0.0260258107,0.0109589797,NA,7,19,7,23,q3
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,27.16666666666667,0.0363554146,0.5844099172,NA,3,16,3,19,q1
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,17.5,0.0297514607,0.0190406731,NA,12,7,12,0,q4
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,25.66666666666667,0.0464053262,0.1012848961999999,NA,8,12,8,13,q3
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,28.16666666666667,0.03998968965,0.0128155371,NA,2,15,2,19,q1
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,21.33333333333333,0.0417384867,0.023490654,NA,9,18,9,16,q3
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,15.0,0.0380241028,0.0278533366,NA,8,6,8,21,q3
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,6.333333333333332,0.0389657535,0.04840830785,NA,11,6,11,13,q4
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,26.0,0.0405082731,0.3621517545,NA,3,23,3,1,q1
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,6.333333333333332,0.0369765833,0.4190784604999999,NA,4,15,4,21,q2
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,23.83333333333333,0.0436778651,1.404768009,NA,2,8,2,8,q1
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,2.333333333333333,0.0488377824,0.6196137486,NA,4,11,4,13,q2
trawlers,53.74,847.5,970.0,Russian Federation,3.16,4.0,0.0201184679,0.3659215446,NA,4,4,4,8,q2
trawlers,53.74,847.5,970.0,Russian Federation,3.16,8.166666666666666,0.0175030763999999,0.2779159843,NA,5,13,5,21,q2
trawlers,53.74,847.5,970.0,Russian Federation,3.16,8.666666666666666,0.04622142915,0.8052469334500001,NA,5,14,5,23,q2
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,25.16666666666667,0.0444119809,0.0024507415,NA,2,9,2,10,q1
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,14.0,0.05986202165,0.0084258062,NA,4,11,4,1,q2
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,32.666666666666664,0.0236888044,1.1893667113,NA,12,14,12,23,q4
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,12.5,0.0318698678,0.31916217785,NA,3,23,3,12,q1
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,8.5,0.1523162749,0.6730508031999999,NA,3,12,3,20,q1
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,16.5,0.0369316311,1.028355471,NA,12,22,12,14,q4
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,10.833333333333336,0.0387146737,0.84429219675,NA,3,23,3,10,q1
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,5.333333333333333,0.055635842,0.300840836,NA,3,10,3,15,q1
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,15.0,0.04335116795,0.8950238443,NA,12,9,12,0,q4
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,6.5,0.0446995361,1.54859274205,NA,1,14,1,20,q1
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,10.333333333333334,0.0329956292,0.0242529904,NA,2,0,2,10,q1
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,14.0,0.0404448474,1.0227299642,NA,2,12,2,2,q1
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,9.666666666666666,0.0392566218,0.1518538813,NA,1,11,1,20,q1
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,21.5,0.0359473612,1.1139295489,NA,12,12,12,10,q4
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,8.5,0.0303930460999999,0.5140717959000001,NA,4,8,4,17,q2
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,34.166666666666664,0.0439153401,1.00366864,NA,3,9,3,20,q1
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,35.833333333333336,0.03840821545,0.5120977552,NA,3,12,3,0,q1
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,65.66666666666667,0.050095653,1.38070118765,NA,1,21,1,15,q1
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,55.16666666666666,0.0295312248,0.8582885357,NA,1,5,1,12,q1
trawlers,104.5,4407.0,5152.0,Russian Federation,3.16,23.0,0.0266800517,1.1950730371999998,NA,11,1,11,0,q4
