fishing_vessel_mmsi,transshipment_vessel_mmsi,start_time,end_time,mean_latitude,mean_longitude,duration_hr,median_distance_km,median_speed_knots,coordinates,country,iso_3
367339250,367773000,2016-08-05 22:20:00+00:00,2016-08-06 02:50:00+00:00,55.416527075132606,-132.22849408021085,4.5,0.038372817700000006,0.02811778475,"(55.416527075132606, -132.22849408021085)",,
367339250,367773000,2016-08-13 22:40:00+00:00,2016-08-14 02:40:00+00:00,55.4210403907,-132.2306236966,4.0,0.0394866111,0.0104703434,"(55.4210403907, -132.2306236966)",,
366950140,367773000,2016-07-04 13:30:00+00:00,2016-07-04 18:20:00+00:00,58.6720690324579,-157.31469169500704,4.833333333333333,0.032512738,0.0158952014,"(58.6720690324579, -157.31469169500704)",,
416757000,416861000,2017-07-12 18:40:00+00:00,2017-07-12 21:20:00+00:00,44.049164043000005,163.7677043628,2.6666666666666665,0.055419803,0.8044317329,"(44.049164043000005, 163.7677043628)",,
416565000,416861000,2017-03-25 10:50:00+00:00,2017-03-25 15:20:00+00:00,-49.49100356405,-60.004163516800006,4.5,0.025365355699999998,0.62970397925,"(-49.49100356405, -60.004163516800006)",,
416639000,416861000,2017-08-04 20:00:00+00:00,2017-08-05 04:00:00+00:00,46.15188132873147,158.39238007785843,8.0,0.019422425,0.5037214776,"(46.15188132873147, 158.39238007785843)",,
416030500,416861000,2017-03-17 12:00:00+00:00,2017-03-17 21:40:00+00:00,-46.214154948973245,-60.41326515534506,9.666666666666666,0.023832290750000002,0.70276902735,"(-46.214154948973245, -60.41326515534506)",,
416649000,416861000,2017-08-03 21:10:00+00:00,2017-08-04 00:20:00+00:00,46.508977899899996,158.3390508667,3.1666666666666665,0.0107574176,0.6812209964,"(46.508977899899996, 158.3390508667)",,
416562000,416861000,2016-12-15 01:30:00+00:00,2016-12-15 03:50:00+00:00,-19.59836170245,-79.74520756929998,2.333333333333333,0.0217106673,0.38857961835,"(-19.59836170245, -79.74520756929998)",Antarctica,ATA
416562000,416861000,2016-01-07 22:20:00+00:00,2016-01-08 03:50:00+00:00,-18.6198776258,-78.8535732035,5.5,0.1529983299,0.9522058706000001,"(-18.6198776258, -78.8535732035)",Antarctica,ATA
416236900,416861000,2017-09-20 20:10:00+00:00,2017-09-20 23:50:00+00:00,42.335731108850005,152.20599259425,3.6666666666666665,0.0191978001,0.81495046735,"(42.335731108850005, 152.20599259425)",,
416029800,416861000,2017-03-18 10:20:00+00:00,2017-03-18 21:20:00+00:00,-47.23527847298462,-60.579143295646155,11.0,0.0290458509,0.5731291585,"(-47.23527847298462, -60.579143295646155)",,
416242600,416861000,2017-03-24 12:50:00+00:00,2017-03-24 16:10:00+00:00,-49.75921291149999,-59.667558981800006,3.333333333333333,0.0171675998,0.8920094905,"(-49.75921291149999, -59.667558981800006)",,
416664000,416861000,2017-07-18 17:50:00+00:00,2017-07-18 23:20:00+00:00,46.990816722681636,160.88387415977144,5.5,0.029963551949999997,0.33862045784999995,"(46.990816722681636, 160.88387415977144)",,
416246500,416861000,2017-03-23 10:50:00+00:00,2017-03-23 17:10:00+00:00,-49.234961961450004,-60.66982285435,6.333333333333332,0.0199191307,1.07908635685,"(-49.234961961450004, -60.66982285435)",,
416545000,416861000,2017-03-21 10:10:00+00:00,2017-03-21 14:30:00+00:00,-49.1680316376,-60.863135457700004,4.333333333333333,0.070849387,0.1342488532,"(-49.1680316376, -60.863135457700004)",,
416758000,416861000,2017-07-15 17:50:00+00:00,2017-07-15 22:30:00+00:00,46.0877831754,160.621459517,4.666666666666667,0.0175546155,1.2236513132,"(46.0877831754, 160.621459517)",,
416004853,416861000,2017-03-22 10:00:00+00:00,2017-03-22 17:10:00+00:00,-49.311897566400006,-60.74896720395,7.166666666666668,0.0176740885,0.3567106192,"(-49.311897566400006, -60.74896720395)",,
251227000,308541000,2017-08-07 07:20:00+00:00,2017-08-07 19:10:00+00:00,66.19580266279999,-15.3377401272,11.833333333333336,0.0742201809,0.003096638,"(66.19580266279999, -15.3377401272)",,
251804110,308541000,2017-08-06 06:50:00+00:00,2017-08-07 07:00:00+00:00,66.19517384796058,-15.339805565471833,24.16666666666667,0.11894764105000001,0.00614901405,"(66.19517384796058, -15.339805565471833)",,
273848100,273358410,2013-02-20 00:40:00+00:00,2013-02-20 11:20:00+00:00,54.1494382453,155.7480540301,10.666666666666666,0.0401016447,0.11401403269999999,"(54.1494382453, 155.7480540301)",,
273848100,273358410,2015-04-04 00:50:00+00:00,2015-04-06 01:10:00+00:00,57.676504415456236,151.46905265257237,48.33333333333334,0.04514889,0.7733210236,"(57.676504415456236, 151.46905265257237)",,
273848100,273358410,2012-04-13 08:50:00+00:00,2012-04-14 00:00:00+00:00,54.149873267,155.75190272468004,15.166666666666664,0.042038583250000004,0.0144471815,"(54.149873267, 155.75190272468004)",,
273848100,273358410,2013-08-20 18:00:00+00:00,2013-08-21 23:30:00+00:00,46.58242808655238,142.5327319374164,29.5,0.0414478608,0.0138371429,"(46.58242808655238, 142.5327319374164)",,
273848100,273358410,2012-03-09 00:50:00+00:00,2012-03-11 01:20:00+00:00,52.622099924117286,155.8150237612331,48.5,0.057381022649999995,0.8995936181499999,"(52.622099924117286, 155.8150237612331)",,
273848100,273358410,2012-04-10 09:10:00+00:00,2012-04-11 12:10:00+00:00,54.15735724426747,155.4622440460181,27.0,0.0396751118,0.026554522799999997,"(54.15735724426747, 155.4622440460181)",,
273825600,273358410,2016-12-20 10:40:00+00:00,2016-12-20 13:40:00+00:00,60.39468476910001,166.14090482059999,3.0,0.0358898108,0.0089429191,"(60.39468476910001, 166.14090482059999)",,
273896000,273358410,2015-05-03 02:30:00+00:00,2015-05-03 05:40:00+00:00,43.8653472059,146.1033426455,3.1666666666666665,0.034836289900000005,0.0201528141,"(43.8653472059, 146.1033426455)",,
273896000,273358410,2015-07-16 11:50:00+00:00,2015-07-17 15:00:00+00:00,49.1399895724,155.2252038295,27.16666666666667,0.0427750751,1.0591990324,"(49.1399895724, 155.2252038295)",,
273318720,273358410,2012-03-06 23:50:00+00:00,2012-03-07 03:10:00+00:00,55.40068228620001,155.0989154699,3.333333333333333,0.051336085999999996,0.0115906268,"(55.40068228620001, 155.0989154699)",,
273441610,273358410,2017-02-26 12:30:00+00:00,2017-02-26 15:00:00+00:00,58.28170330215,153.68220282365,2.5,0.0366994388,0.8738514125000001,"(58.28170330215, 153.68220282365)",,
273441610,273358410,2016-01-14 11:40:00+00:00,2016-01-14 16:30:00+00:00,56.182591194154156,142.2469745088104,4.833333333333333,0.04170602155,1.31996201485,"(56.182591194154156, 142.2469745088104)",,
273899100,273358410,2015-07-17 11:50:00+00:00,2015-07-17 14:10:00+00:00,49.151644330774076,155.17865645242594,2.333333333333333,0.025480808849999998,0.8913543722,"(49.151644330774076, 155.17865645242594)",,
273442400,273358410,2015-03-14 00:30:00+00:00,2015-03-15 00:50:00+00:00,56.963424216218,155.529725084906,24.33333333333333,0.0456180891,0.7716418324,"(56.963424216218, 155.529725084906)",,
273896300,273358410,2015-04-09 15:10:00+00:00,2015-04-10 22:10:00+00:00,55.64828953545882,143.63739601906892,31.0,0.0201780161,0.5928416449,"(55.64828953545882, 143.63739601906892)",,
273437810,273358410,2015-08-26 05:00:00+00:00,2015-08-26 07:40:00+00:00,43.7481940655,145.9933544542,2.6666666666666665,0.0264309958,0.012018569299999999,"(43.7481940655, 145.9933544542)",,
273387130,273358410,2017-03-22 23:20:00+00:00,2017-03-23 03:30:00+00:00,52.5961325821,155.8876350326,4.166666666666667,0.0370842039,0.0244226747,"(52.5961325821, 155.8876350326)",,
273846400,273358410,2017-07-23 06:20:00+00:00,2017-07-23 18:40:00+00:00,59.524144377018615,163.34202508333797,12.333333333333336,0.0411794228,0.01909696305,"(59.524144377018615, 163.34202508333797)",,
273893000,273358410,2017-03-16 11:20:00+00:00,2017-03-16 14:20:00+00:00,57.50079816910001,156.4915002002,3.0,0.0379400445,0.0373897596,"(57.50079816910001, 156.4915002002)",,
273893000,273358410,2016-01-20 10:10:00+00:00,2016-01-20 19:50:00+00:00,57.38096448933332,155.2168921931,9.666666666666666,0.049346135549999996,1.1555683414,"(57.38096448933332, 155.2168921931)",,
273447080,273358410,2013-08-22 16:00:00+00:00,2013-08-23 04:40:00+00:00,46.54059793458829,142.51528729418382,12.666666666666664,0.022575684,0.0148549174,"(46.54059793458829, 142.51528729418382)",,
273447080,273358410,2015-03-10 21:00:00+00:00,2015-03-12 01:00:00+00:00,56.97072016678311,155.93082435975194,28.0,0.06018103950000001,0.01983747765,"(56.97072016678311, 155.93082435975194)",,
273423060,273358410,2017-03-08 03:20:00+00:00,2017-03-09 18:00:00+00:00,57.18124927151543,156.10915093689758,38.66666666666666,0.05229644615,0.5182556976,"(57.18124927151543, 156.10915093689758)",,
273899000,273358410,2015-08-30 22:30:00+00:00,2015-08-31 17:00:00+00:00,43.751681204722054,146.0053827329134,18.5,0.0389916705,0.0093310163,"(43.751681204722054, 146.0053827329134)",,
273899000,273358410,2015-01-02 23:50:00+00:00,2015-01-04 02:20:00+00:00,55.481708828,155.493684745,26.5,0.0298174298,0.027815591,"(55.481708828, 155.493684745)",,
273899000,273358410,2015-05-03 12:10:00+00:00,2015-05-03 14:40:00+00:00,43.8770161088,146.1109651425,2.5,0.062121881500000004,0.0229878892,"(43.8770161088, 146.1109651425)",,
273813600,273563210,2015-04-03 11:50:00+00:00,2015-04-03 13:50:00+00:00,56.59415773600001,145.80269349079995,2.0,0.0336039558,1.1428567915999999,"(56.59415773600001, 145.80269349079995)",,
273817600,273811020,2017-12-19 08:10:00+00:00,2017-12-19 11:10:00+00:00,57.236845305,150.638061913,3.0,0.0778772435,1.2638307575,"(57.236845305, 150.638061913)",,
273892610,273811020,2016-12-16 09:30:00+00:00,2016-12-16 16:20:00+00:00,58.9489182314,143.101409888,6.833333333333332,0.043803219000000004,0.9465019631,"(58.9489182314, 143.101409888)",,
273892610,273811020,2016-02-22 17:20:00+00:00,2016-02-22 22:20:00+00:00,56.16591434725,154.04559248614999,5.0,0.035209650099999996,0.62605484425,"(56.16591434725, 154.04559248614999)",,
273892610,273811020,2017-03-17 09:20:00+00:00,2017-03-17 17:50:00+00:00,57.506824504899996,156.54974449670001,8.5,0.0413428509,0.0166879388,"(57.506824504899996, 156.54974449670001)",,
273892100,273811020,2017-07-17 20:30:00+00:00,2017-07-17 23:30:00+00:00,63.634987168500004,179.45908833099998,3.0,0.0611644982,0.0495136932,"(63.634987168500004, 179.45908833099998)",,
273828100,273811020,2017-02-02 18:30:00+00:00,2017-02-02 21:40:00+00:00,56.91347680693611,149.98824278810554,3.1666666666666665,0.051459290750000004,0.37506285545,"(56.91347680693611, 149.98824278810554)",,
273350410,273811020,2015-04-04 11:40:00+00:00,2015-04-04 20:20:00+00:00,57.308283771000006,150.03837213614,8.666666666666666,0.024394087149999997,0.40355122314999997,"(57.308283771000006, 150.03837213614)",,
273436440,273811020,2017-07-20 13:50:00+00:00,2017-07-20 17:10:00+00:00,59.88737952449999,169.29747418629998,3.333333333333333,0.0259561059,0.8736382064999999,"(59.88737952449999, 169.29747418629998)",,
273339930,273811020,2016-02-24 21:20:00+00:00,2016-02-25 15:20:00+00:00,55.3221337269,153.864608172125,18.0,0.0266643209,0.2241215848,"(55.3221337269, 153.864608172125)",,
273339930,273811020,2017-03-15 20:00:00+00:00,2017-03-16 03:10:00+00:00,57.427970193037204,147.93274509229303,7.166666666666668,0.0259044207,0.38532579555,"(57.427970193037204, 147.93274509229303)",,
273826600,273811020,2016-12-20 10:40:00+00:00,2016-12-20 18:50:00+00:00,57.39281653825161,147.1111019343129,8.166666666666666,0.0288338413,0.9187988386,"(57.39281653825161, 147.1111019343129)",,
273826600,273811020,2017-03-06 05:40:00+00:00,2017-03-06 11:30:00+00:00,55.44059943450001,155.1907370624,5.833333333333332,0.050841483,0.0091791402,"(55.44059943450001, 155.1907370624)",,
273819700,273811020,2017-01-23 08:40:00+00:00,2017-01-23 14:10:00+00:00,52.55299155685,155.1141651285,5.5,0.050217508200000004,0.67113501965,"(52.55299155685, 155.1141651285)",,
273849910,273811020,2017-01-20 23:10:00+00:00,2017-01-22 11:20:00+00:00,52.6610040165515,154.87065131904092,36.16666666666666,0.0374255715,1.5492065600999998,"(52.6610040165515, 154.87065131904092)",,
273516600,273811020,2015-03-03 23:40:00+00:00,2015-03-04 09:50:00+00:00,58.15046176600001,153.86253647799998,10.166666666666666,0.0381437611,0.5393561981,"(58.15046176600001, 153.86253647799998)",,
273441610,273811020,2015-04-05 12:20:00+00:00,2015-04-06 02:20:00+00:00,56.97234859132856,150.85776947393947,14.0,0.028890717799999997,1.039504387,"(56.97234859132856, 150.85776947393947)",,
441074000,273811020,2016-09-26 01:00:00+00:00,2016-09-26 09:30:00+00:00,44.5796555290075,153.56579248511252,8.5,0.0668834022,0.8159388009,"(44.5796555290075, 153.56579248511252)",,
441074000,273811020,2016-09-18 21:40:00+00:00,2016-09-19 05:00:00+00:00,44.219712861850006,153.90331115225,7.333333333333332,0.0426930533,0.8026552139500001,"(44.219712861850006, 153.90331115225)",,
441074000,273811020,2015-10-12 00:10:00+00:00,2015-10-12 02:20:00+00:00,43.168478755100004,151.61231972989995,2.1666666666666665,0.036955524,1.1907593220000001,"(43.168478755100004, 151.61231972989995)",,
273240400,273811020,2017-05-15 19:40:00+00:00,2017-05-16 20:10:00+00:00,55.14653411237391,144.35789622580435,24.5,0.0575924434,0.9023496642000001,"(55.14653411237391, 144.35789622580435)",,
273240400,273811020,2017-03-08 17:40:00+00:00,2017-03-10 08:30:00+00:00,57.72334139419023,148.31561431571805,38.833333333333336,0.0550138617,0.7574089987999999,"(57.72334139419023, 148.31561431571805)",,
273240400,273811020,2017-11-01 00:40:00+00:00,2017-11-02 07:30:00+00:00,59.189747841948325,143.09526602050576,30.83333333333333,0.04177628375,0.06322823175,"(59.189747841948325, 143.09526602050576)",,
273240400,273811020,2013-05-04 09:20:00+00:00,2013-05-04 17:20:00+00:00,51.311873518649996,144.13955319820005,8.0,0.0516684019,0.66526505125,"(51.311873518649996, 144.13955319820005)",,
273240400,273811020,2017-01-28 18:10:00+00:00,2017-01-30 08:30:00+00:00,54.06154718739243,155.42489867287944,38.333333333333336,0.0370313249,0.6562095671,"(54.06154718739243, 155.42489867287944)",,
273240400,273811020,2016-03-06 08:00:00+00:00,2016-03-07 11:40:00+00:00,54.23706327112334,150.71655432056224,27.66666666666667,0.04434630195,0.7501640439,"(54.23706327112334, 150.71655432056224)",,
273878100,273811020,2017-04-26 11:10:00+00:00,2017-04-27 02:00:00+00:00,55.05389832579999,144.0750913389037,14.833333333333336,0.04081901,0.3626764521,"(55.05389832579999, 144.0750913389037)",,
273897300,273811020,2015-04-06 14:50:00+00:00,2015-04-06 21:30:00+00:00,56.768678225200006,150.9414836172,6.666666666666668,0.033605919399999996,0.7227372795,"(56.768678225200006, 150.9414836172)",,
273825110,273811020,2012-11-04 03:00:00+00:00,2012-11-05 02:30:00+00:00,60.2387861107,166.1223094187,23.5,0.0408653055,0.0221001233,"(60.2387861107, 166.1223094187)",,
273442400,273811020,2015-03-27 23:10:00+00:00,2015-03-29 02:20:00+00:00,57.74705524029602,150.61902187648806,27.16666666666667,0.051547826799999995,0.6070068042000001,"(57.74705524029602, 150.61902187648806)",,
440038000,273811020,2016-09-24 21:10:00+00:00,2016-09-25 10:10:00+00:00,44.60421973956666,153.30154594288334,13.0,0.044701245099999995,0.8032464316,"(44.60421973956666, 153.30154594288334)",,
273435250,273811020,2017-05-15 08:20:00+00:00,2017-05-15 11:30:00+00:00,54.7986561583,144.35202186915,3.1666666666666665,0.0404730166,0.61888709595,"(54.7986561583, 144.35202186915)",,
273435250,273811020,2013-03-25 11:20:00+00:00,2013-03-26 14:30:00+00:00,57.27273687219999,147.28889046950002,27.16666666666667,0.038073183,1.0202327373,"(57.27273687219999, 147.28889046950002)",,
273435250,273811020,2017-04-26 02:10:00+00:00,2017-04-26 10:50:00+00:00,55.0764956921,144.0114280632,8.666666666666666,0.0409092228,0.6191593415,"(55.0764956921, 144.0114280632)",,
273435250,273811020,2016-01-21 12:20:00+00:00,2016-01-22 20:50:00+00:00,57.951698142299996,146.58608758370002,32.5,0.021964950299999998,0.6498005822999999,"(57.951698142299996, 146.58608758370002)",,
273435250,273811020,2017-10-26 20:20:00+00:00,2017-10-28 13:20:00+00:00,58.9366603391808,147.9519096285571,41.0,0.041774318,1.0018011797,"(58.9366603391808, 147.9519096285571)",,
416004981,273811020,2015-10-21 21:40:00+00:00,2015-10-22 15:00:00+00:00,40.54087899010093,149.9359982455159,17.333333333333332,0.032122918550000004,1.19590328035,"(40.54087899010093, 149.9359982455159)",,
273370230,273811020,2016-06-14 20:10:00+00:00,2016-06-15 01:30:00+00:00,57.4373492186,151.4990546439333,5.333333333333333,0.021327628300000002,0.1959007722,"(57.4373492186, 151.4990546439333)",,
273812600,273811020,2017-12-18 23:00:00+00:00,2017-12-19 01:00:00+00:00,57.4045442928,150.5245929043,2.0,0.0519521747,1.2122529594,"(57.4045442928, 150.5245929043)",,
273892228,273811020,2016-02-29 15:00:00+00:00,2016-02-29 18:40:00+00:00,57.31757560610001,155.1527480937,3.6666666666666665,0.0463122956,0.49272676509999996,"(57.31757560610001, 155.1527480937)",,
273893000,273811020,2015-04-02 13:00:00+00:00,2015-04-03 00:10:00+00:00,56.915960076,148.0320816113,11.166666666666664,0.0236633571,0.2873757837,"(56.915960076, 148.0320816113)",,
273845900,273811020,2017-01-16 13:00:00+00:00,2017-01-16 20:20:00+00:00,51.83784704381147,153.9507645732344,7.333333333333332,0.03215909075,0.9071960725,"(51.83784704381147, 153.9507645732344)",,
273845900,273811020,2016-04-22 11:10:00+00:00,2016-04-22 22:30:00+00:00,54.93730136201395,146.0143677090628,11.333333333333336,0.028500897,0.88285119305,"(54.93730136201395, 146.0143677090628)",,
273350810,273811020,2017-06-28 16:20:00+00:00,2017-06-29 12:40:00+00:00,63.4966821967025,179.69052282432452,20.33333333333333,0.0414642531,0.033601488,"(63.4966821967025, 179.69052282432452)",,
273350810,273811020,2017-10-29 22:30:00+00:00,2017-10-31 12:50:00+00:00,59.18080404163973,143.18148065653563,38.333333333333336,0.030802805699999998,0.8606625453,"(59.18080404163973, 143.18148065653563)",,
273350810,273811020,2015-12-04 11:40:00+00:00,2015-12-04 21:20:00+00:00,59.0307309743052,147.18283690577013,9.666666666666666,0.0307201362,1.1183721894,"(59.0307309743052, 147.18283690577013)",,
273350810,273811020,2016-04-01 22:40:00+00:00,2016-04-02 06:30:00+00:00,51.575395261373075,154.93736428060188,7.833333333333332,0.0585868984,1.21197664595,"(51.575395261373075, 154.93736428060188)",,
273350810,273811020,2017-05-17 09:30:00+00:00,2017-05-17 19:00:00+00:00,55.48248251987156,144.23873906182942,9.5,0.0262056544,0.9171238173,"(55.48248251987156, 144.23873906182942)",,
273350810,273811020,2016-12-10 06:40:00+00:00,2016-12-11 07:50:00+00:00,58.761892492210215,143.36518679450438,25.16666666666667,0.0320583485,1.1285190886,"(58.761892492210215, 143.36518679450438)",,
273350810,273811020,2013-07-07 23:50:00+00:00,2013-07-09 02:30:00+00:00,50.6972435137,155.0507045909,26.66666666666667,0.0323378764,0.9749364131,"(50.6972435137, 155.0507045909)",,
273350810,273811020,2015-05-14 18:50:00+00:00,2015-05-15 14:00:00+00:00,51.27280903223775,144.5044530566245,19.166666666666668,0.0389378259,0.48279430604999996,"(51.27280903223775, 144.5044530566245)",,
273350810,273811020,2015-07-24 11:10:00+00:00,2015-07-25 23:20:00+00:00,63.3941522512,179.63221050400003,36.16666666666666,0.0480350057,0.0385750752,"(63.3941522512, 179.63221050400003)",,
273350810,273811020,2013-08-12 23:00:00+00:00,2013-08-15 23:10:00+00:00,62.175510592799995,178.0149297481,72.16666666666667,0.0467906185,1.7287489491999999,"(62.175510592799995, 178.0149297481)",,
273350810,273811020,2012-05-18 01:30:00+00:00,2012-05-18 10:40:00+00:00,54.1655120378,144.2339100837,9.166666666666666,0.045751132199999996,0.34340901049999994,"(54.1655120378, 144.2339100837)",,
273350810,273811020,2017-03-14 02:10:00+00:00,2017-03-15 04:50:00+00:00,57.56118101719481,147.97374436509608,26.66666666666667,0.030822860350000002,0.4195844533,"(57.56118101719481, 147.97374436509608)",,
273350810,273811020,2016-01-10 11:10:00+00:00,2016-01-11 21:20:00+00:00,56.80810530516764,147.9086574550804,34.166666666666664,0.0378002668,1.1372091617,"(56.80810530516764, 147.9086574550804)",,
273350810,273811020,2017-07-10 22:30:00+00:00,2017-07-11 22:00:00+00:00,63.55835873766786,179.47770298516784,23.5,0.0372866921,0.03563739005,"(63.55835873766786, 179.47770298516784)",,
273350810,273811020,2017-01-22 12:00:00+00:00,2017-01-23 02:30:00+00:00,52.64478144192421,155.13697247403684,14.5,0.03303466245,0.6328484173,"(52.64478144192421, 155.13697247403684)",,
273350810,273811020,2015-03-06 10:50:00+00:00,2015-03-06 13:10:00+00:00,58.244824917049996,155.62666361005,2.333333333333333,0.0470270655,0.55215938795,"(58.244824917049996, 155.62666361005)",,
273350810,273811020,2012-10-26 09:00:00+00:00,2012-10-26 11:10:00+00:00,49.11029581215,155.95068295790003,2.1666666666666665,0.029125232400000003,0.32017296415,"(49.11029581215, 155.95068295790003)",,
440964000,273811020,2016-09-15 11:00:00+00:00,2016-09-15 17:20:00+00:00,44.716726486899994,153.9416755936,6.333333333333332,0.0181143953,0.5928994335,"(44.716726486899994, 153.9416755936)",,
273342630,273811020,2016-05-24 10:40:00+00:00,2016-05-24 23:00:00+00:00,51.984635084264994,143.618913169615,12.333333333333336,0.0404139969,0.9677470965999999,"(51.984635084264994, 143.618913169615)",,
273342630,273811020,2016-01-25 11:20:00+00:00,2016-01-26 11:50:00+00:00,57.120824227600004,146.4393667439,24.5,0.0345033486,0.497761236,"(57.120824227600004, 146.4393667439)",,
273342630,273811020,2017-07-07 05:00:00+00:00,2017-07-08 10:30:00+00:00,63.44168182151176,179.85020783117454,29.5,0.0070211255,0.3200547152,"(63.44168182151176, 179.85020783117454)",,
273342630,273811020,2017-12-09 22:30:00+00:00,2017-12-11 09:00:00+00:00,59.35864433397675,148.29649133791588,34.5,0.0446130652,0.03996514785,"(59.35864433397675, 148.29649133791588)",,
273342630,273811020,2016-04-23 21:30:00+00:00,2016-04-25 13:00:00+00:00,52.839402163500004,144.3129331993,39.5,0.035305791600000004,0.49917619119999995,"(52.839402163500004, 144.3129331993)",,
273342630,273811020,2016-01-07 20:40:00+00:00,2016-01-08 02:20:00+00:00,58.10908044479999,146.51933148204995,5.666666666666668,0.0408523252,1.6843135801,"(58.10908044479999, 146.51933148204995)",,
273342630,273811020,2013-05-04 03:20:00+00:00,2013-05-04 08:20:00+00:00,51.2805691098,144.2351002867,5.0,0.040880503,1.278004382,"(51.2805691098, 144.2351002867)",,
273342630,273811020,2015-03-05 10:20:00+00:00,2015-03-05 15:20:00+00:00,58.063733789,154.1736462778,5.0,0.0298387215,1.4056214728999998,"(58.063733789, 154.1736462778)",,
273342630,273811020,2015-05-21 18:10:00+00:00,2015-05-22 10:40:00+00:00,50.911546801549996,144.28901261165,16.5,0.0415684345,0.43309619895,"(50.911546801549996, 144.28901261165)",,
273342630,273811020,2017-03-11 12:40:00+00:00,2017-03-12 18:30:00+00:00,57.774599468856,148.65314009985002,29.83333333333333,0.04355111735,0.7451535927999999,"(57.774599468856, 148.65314009985002)",,
273342630,273811020,2017-05-13 17:40:00+00:00,2017-05-13 20:00:00+00:00,54.8541983723,143.956812431,2.333333333333333,0.0206379472,0.2865636754,"(54.8541983723, 143.956812431)",,
273342630,273811020,2015-04-01 21:50:00+00:00,2015-04-02 01:10:00+00:00,57.065591081,148.0443344116,3.333333333333333,0.0259993075,0.8481309599,"(57.065591081, 148.0443344116)",,
273370280,273811020,2017-05-20 02:40:00+00:00,2017-05-20 11:40:00+00:00,50.762763134160615,144.29893966582725,9.0,0.0445925255,0.5388012381,"(50.762763134160615, 144.29893966582725)",,
440793000,273811020,2016-09-29 23:10:00+00:00,2016-09-30 01:10:00+00:00,44.600218891800004,154.6088844879,2.0,0.0418613729,0.8833289471,"(44.600218891800004, 154.6088844879)",,
440793000,273811020,2016-09-16 01:50:00+00:00,2016-09-16 14:50:00+00:00,44.35839548250908,152.98804900382726,13.0,0.043887813399999996,0.31113619940000004,"(44.35839548250908, 152.98804900382726)",,
273385130,273811020,2017-10-28 13:50:00+00:00,2017-10-29 05:00:00+00:00,58.918863285200004,148.10493451180002,15.166666666666664,0.0136814174,1.31203804895,"(58.918863285200004, 148.10493451180002)",,
273385130,273811020,2016-06-02 18:30:00+00:00,2016-06-03 00:10:00+00:00,55.65423709465919,151.96415412697547,5.666666666666668,0.0161660652,1.1810681134499998,"(55.65423709465919, 151.96415412697547)",,
273340330,273811020,2016-12-16 04:40:00+00:00,2016-12-16 11:30:00+00:00,58.9800961999,143.12778465879998,6.833333333333332,0.0500256233,0.7727393971,"(58.9800961999, 143.12778465879998)",,
273340330,273811020,2016-01-17 10:10:00+00:00,2016-01-17 18:10:00+00:00,58.358432290472905,146.8394940892375,8.0,0.06550559885,0.9199964942,"(58.358432290472905, 146.8394940892375)",,
273826220,273811020,2017-12-29 08:30:00+00:00,2017-12-30 04:10:00+00:00,59.12722812553078,145.05661335719589,19.666666666666668,0.0344152706,0.40069020409999995,"(59.12722812553078, 145.05661335719589)",,
273358010,273811020,2015-05-15 20:10:00+00:00,2015-05-17 11:20:00+00:00,51.493856831354705,144.36413104910582,39.16666666666666,0.045472804900000004,0.8249916756,"(51.493856831354705, 144.36413104910582)",,
273358010,273811020,2012-02-22 01:40:00+00:00,2012-02-24 08:40:00+00:00,57.480292681719064,154.13423114048348,55.0,0.04206015230000001,0.8394959862000001,"(57.480292681719064, 154.13423114048348)",,
273358010,273811020,2017-12-25 08:40:00+00:00,2017-12-26 12:20:00+00:00,58.854801946066935,144.6679610814343,27.66666666666667,0.03145757435,1.82279624255,"(58.854801946066935, 144.6679610814343)",,
273358010,273811020,2015-03-05 21:30:00+00:00,2015-03-06 00:50:00+00:00,57.9770891145,154.0049341707,3.333333333333333,0.0344962193,0.4601883376,"(57.9770891145, 154.0049341707)",,
273358010,273811020,2017-10-23 14:30:00+00:00,2017-10-25 20:20:00+00:00,59.36260914519743,148.27634089379634,53.83333333333334,0.02902358665,0.0255874649,"(59.36260914519743, 148.27634089379634)",,
273358010,273811020,2016-04-15 12:20:00+00:00,2016-04-16 14:30:00+00:00,55.65873583829999,143.3909370328,26.16666666666667,0.0359241121,0.42871470729999994,"(55.65873583829999, 143.3909370328)",,
273426900,273811020,2016-05-30 20:30:00+00:00,2016-05-31 10:20:00+00:00,50.60161223663972,154.3840641440007,13.833333333333336,0.0408723337,1.070814765,"(50.60161223663972, 154.3840641440007)",,
273511900,273811020,2017-01-19 23:10:00+00:00,2017-01-20 13:10:00+00:00,52.75842819576364,154.60883043265454,14.0,0.046296752249999996,0.9211233846,"(52.75842819576364, 154.60883043265454)",,
440076000,273811020,2016-09-16 22:50:00+00:00,2016-09-17 03:50:00+00:00,44.61387112710001,153.62051518045004,5.0,0.050229517599999995,1.6040271257499998,"(44.61387112710001, 153.62051518045004)",,
440076000,273811020,2015-10-05 12:30:00+00:00,2015-10-05 23:20:00+00:00,43.06032426011445,151.87081843614698,10.833333333333336,0.027219084,1.12750480515,"(43.06032426011445, 151.87081843614698)",,
440076000,273811020,2016-09-22 21:10:00+00:00,2016-09-23 05:30:00+00:00,44.190037838022725,153.76748166528978,8.333333333333334,0.020095785300000002,0.3358159632,"(44.190037838022725, 153.76748166528978)",,
